molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
4,2356.32488,1.036e-22,0.05526,0.0694,0.8,0.083,4,6,5,4,5,206,206,1315,1315,1315
4,2356.48649,7.661e-25,0.1195,0.0662,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2356.56874,1.645e-24,0.1189,0.0668,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2356.90248,1.161e-24,0.0879,0.0737,0.74,0.093,4,6,5,4,5,206,206,1315,1315,1315
4,2357.04628,4.758e-24,0.0009896,0.0719,0.77,0.089,4,6,5,4,5,206,206,1315,1315,1315
4,2357.24073,9.112e-23,0.05534,0.0692,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2357.35092,6.25e-25,0.1198,0.066,0.74,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2357.56048,1.363e-24,0.1191,0.0667,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2357.79987,1.101e-24,0.08834,0.0733,0.74,0.092,4,6,5,4,5,206,206,1315,1315,1315
4,2358.00292,4.919e-24,0.001114,0.0716,0.79,0.088,4,6,5,4,5,206,206,1315,1315,1315
4,2358.15657,7.983e-23,0.05546,0.0689,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2358.2142,5.08e-25,0.1202,0.0659,0.73,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2358.55281,1.125e-24,0.1193,0.0665,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2358.69875,1.04e-24,0.08893,0.0729,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2358.96434,5.08e-24,0.00126,0.0713,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2359.0723,6.935e-23,0.05537,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2359.07606,4.072e-25,0.1195,0.0657,0.73,0.073,4,6,5,4,5,206,206,1315,1315,1315
4,2359.54553,9.233e-25,0.1194,0.0663,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2359.599,9.757e-25,0.08941,0.0726,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2359.93061,5.201e-24,0.00142,0.071,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2359.93824,3.29e-25,0.1203,0.0656,0.73,0.073,4,6,5,4,5,206,206,1315,1315,1315
4,2359.98784,6.008e-23,0.05538,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2360.50051,9.112e-25,0.08995,0.0722,0.76,0.09,4,6,5,4,5,206,206,1315,1315,1315
4,2360.53842,7.54e-25,0.1194,0.0662,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2360.79893,2.637e-25,0.1206,0.0654,0.73,0.072,4,6,5,4,5,206,206,1315,1315,1315
4,2360.90178,5.282e-24,0.001595,0.0707,0.81,0.086,4,6,5,4,5,206,206,1315,1315,1315
4,2360.90307,5.201e-23,0.05561,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2361.40317,8.467e-25,0.09053,0.0719,0.77,0.089,4,6,5,4,5,206,206,1315,1315,1315
4,2361.53137,6.169e-25,0.1201,0.066,0.74,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2361.6672,2.105e-25,0.1209,0.0653,0.72,0.072,4,6,5,4,5,206,206,1315,1315,1315
4,2361.81793,4.476e-23,0.05576,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2361.87791,5.282e-24,0.001773,0.0704,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2362.30686,7.822e-25,0.09105,0.0716,0.79,0.088,4,6,5,4,5,206,206,1315,1315,1315
4,2362.52383,5e-25,0.1203,0.0659,0.73,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2362.73232,3.814e-23,0.05562,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2362.85905,5.242e-24,0.001965,0.0701,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2363.21147,7.217e-25,0.09193,0.0713,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2363.51598,4.028e-25,0.1202,0.0657,0.73,0.073,4,6,5,4,5,206,206,1315,1315,1315
4,2363.64617,3.246e-23,0.05566,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2363.84527,5.201e-24,0.002188,0.0699,0.81,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2364.11688,6.572e-25,0.09207,0.071,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2364.50748,3.238e-25,0.1204,0.0656,0.73,0.073,4,6,5,4,5,206,206,1315,1315,1315
4,2364.55941,2.75e-23,0.0557,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2364.83661,5.08e-24,0.00241,0.0696,0.8,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2365.02297,6.008e-25,0.09304,0.0707,0.81,0.086,4,6,5,4,5,206,206,1315,1315,1315
4,2365.47197,2.322e-23,0.05581,0.0673,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
4,2365.49841,2.593e-25,0.1207,0.0654,0.73,0.072,4,6,5,4,5,206,206,1315,1315,1315
4,2365.83311,4.919e-24,0.002645,0.0694,0.8,0.083,4,6,5,4,5,206,206,1315,1315,1315
4,2365.92962,5.443e-25,0.09363,0.0704,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2366.38382,1.947e-23,0.05577,0.0672,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2366.48823,2.064e-25,0.1207,0.0653,0.72,0.072,4,6,5,4,5,206,206,1315,1315,1315
4,2366.83482,4.758e-24,0.002913,0.0692,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2366.83673,4.919e-25,0.09445,0.0701,0.81,0.085,4,6,5,4,5,206,206,1315,1315,1315
4,2367.29489,1.629e-23,0.05586,0.067,0.75,0.077,4,6,5,4,5,206,206,1315,1315,1315
4,2367.74416,4.395e-25,0.09466,0.0699,0.81,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2367.84177,4.516e-24,0.003163,0.0689,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2368.20515,1.355e-23,0.05588,0.0668,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2368.65181,3.931e-25,0.09542,0.0696,0.8,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2368.85401,4.314e-24,0.003473,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2369.11458,1.125e-23,0.05603,0.0667,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2369.55957,3.496e-25,0.0961,0.0694,0.8,0.083,4,6,5,4,5,206,206,1315,1315,1315
4,2369.87155,4.032e-24,0.003748,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2370.02276,9.274e-24,0.05604,0.0665,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2370.46731,3.093e-25,0.09673,0.0692,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2370.89443,3.778e-24,0.004074,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2370.92999,7.62e-24,0.05611,0.0663,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2371.37493,2.726e-25,0.09746,0.0689,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2371.83624,6.25e-24,0.05632,0.0662,0.74,0.075,4,6,5,4,5,206,206,1315,1315,1315
4,2371.92264,3.508e-24,0.004408,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2372.28232,2.387e-25,0.09801,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2372.74123,5.08e-24,0.05627,0.066,0.74,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2372.95622,3.23e-24,0.004751,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2373.18938,2.085e-25,0.09877,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2373.64509,4.113e-24,0.05624,0.0659,0.73,0.074,4,6,5,4,5,206,206,1315,1315,1315
4,2373.99515,2.955e-24,0.005112,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
